"CNP10 Price Schedule - Effective March 1, 2022",,,,,,,,,,,
Item ID,Description,Pack Quantity,List Price,Customer Price,UPC,Weight,Length,Width,Height,,
F4030BLS,"30"" CONVERTIBLE RANGE HOOD, BLACK STAINLESS STEEL",1,$273.96,$134.26,026715260805,13.30,2.75,0.65,1.63,,
F403601,"36-Inch Convertible Range Hood, White",1,$197.64,$57.50,026715143023,14.20,3.24,0.66,1.63,,
F403604,"36-Inch Convertible Range Hood, Stainless Steel",1,$265.28,$100.50,026715143047,14.70,3.25,0.64,1.63,,
F403611,"36-Inch Convertible Range Hood, White-on-White",1,$197.80,$57.55,026715144648,14.20,3.25,0.64,1.63,,
F403623,"36-Inch Convertible Range Hood, Black",1,$197.98,$57.60,026715143061,14.10,3.24,0.65,1.63,,
F404201,"42-Inch Convertible Range Hood, White",1,$217.56,$61.87,026715143078,15.40,3.75,0.64,1.63,,
F404204,"42-Inch Convertible Range Hood, Stainless Steel",1,$292.48,$107.03,026715143092,16.00,3.75,0.64,1.63,,
F404211,"42-Inch Convertible Range Hood, White-on-White",1,$217.72,$61.92,026715144662,15.30,3.75,0.64,1.63,,
F404223,"42-Inch Convertible Range Hood, Black",1,$217.90,$61.97,026715173204,15.40,3.75,0.64,1.63,,
FG1000VV,SurfaceshieldTM Anti-Bacterial Upgrade Grille,4,$258.44,$105.96,026715261857,6.50,1.10,0.67,1.08,,
FG1000VVS,SurfaceshieldTM Anti-Bacterial Upgrade Grille - Single Pack,1,$258.44,$105.96,026715265213,1.90,1.48,1.19,0.19,,
FG110HBS,Broan® 100/110 CFM Size Heater Exhaust Cover Upgrade With Dimmable LED and Color Adjustable CCT Lighting,1,$156.92,$64.33,026715265572,3.35,1.61,1.09,0.32,,
FG110HNS,NuTone® 100/110 CFM Size Heater Exhaust Cover Upgrade With Dimmable LED and Color Adjustable CCT Lighting,1,$156.92,$64.33,026715265558,3.35,1.61,1.09,0.32,,
FG500N,"NuTone LED Lighted Grille Upgrade for Bathroom Ventilation Fans, 4-Pack",4,$55.90,$27.40,026715256532,6.68,0.92,0.88,1.04,,
FG500NS,"NuTone LED Lighted Grille Upgrade for Bathroom Ventilation Fans, Single Pack",1,$55.90,$29.03,026715258598,1.65,0.99,0.99,0.26,,
FG600,"Broan LED Lighted Grille Upgrade for Bathroom Ventilation Fans, 4-Pack",4,$55.90,$27.57,026715256624,4.80,0.95,0.85,0.19,,
FG600S,"Broan LED Lighted Grille Upgrade for Bathroom Ventilation Fans, Single Pack",1,$55.90,$29.03,026715258567,1.65,0.99,0.99,0.26,,
FG701,Broan® Universal CleanCover Bathroom Exhaust Fan Upgrade Grille/Cover,4,$38.12,$15.62,026715261130,6.00,1.19,0.63,1.17,,
FG701S,Broan® Universal CleanCover Bathroom Exhaust Fan Upgrade Grille/Cover (single unit),1,$38.12,$15.62,026715262991,0.80,1.46,1.21,0.19,,
FG800SPK,BROAN ECONOMY SPEAKER/LED REPLACEMENT   ,4,$136.96,$56.15,026715262861,6.00,0.94,0.83,0.23,,
FG800SPKN,NUTONE ECONOMY SPEAKER/LED REPLACEMEN   ,4,$136.96,$56.15,026715262885,7.60,1.00,0.93,1.03,,
FG800SPKNS,NUTONE ECONOMY SPEAKER/LED REPLACEMEN   ,1,$136.96,$56.15,026715262892,1.95,1.00,1.00,0.26,,
FG800SPKS,BROAN ECONOMY SPEAKER/LED REPLACEMENT   ,1,$136.96,$56.15,026715262878,1.95,1.00,1.00,0.26,,
FG80HBS,Broan® 70/80 CFM Heater Exhaust Cover Upgrade With Dimmable LED and Color Adjustable CCT Lighting (single pack),1,$137.74,$56.47,026715265565,2.85,1.48,0.93,0.32,,
FG80HNS,NuTone® 70/80 CFM Heater Exhaust Cover Upgrade With Dimmable LED and Color Adjustable CCT Lighting (single pack),1,$137.74,$56.47,026715265541,2.85,1.48,0.93,0.32,,
FGR101,Economy Bathroom Ventilation Fan Replacement Grille,6,$17.62,$8.63,026715257317,1.80,0.81,0.77,0.08,,
FGR101S,Economy Bathroom Ventilation Fan Replacement Grille,1,$17.62,$8.63,026715261550,0.50,0.83,0.79,0.13,,
FGR300,"Roomside Series Bathroom Ventilation Fan Replacement Grille, 4-Pack",4,$24.52,$12.00,026715257324,1.60,0.99,0.95,0.08,,
FGR300S,"Roomside Series Bathroom Ventilation Fan Replacement Grille, Single-Pack",1,$24.52,$12.01,026715261543,0.65,1.02,0.98,0.10,,
FILTERBWPTS,"REPLCMNT CHARCOAL FLTR F/BWP,BWT,BWS HD ",1,$136.96,$63.01,026715266050,0.75,1.00,0.63,0.21,,
FILTERE56,"Charcoal Replacement Filter for use with EI59, EW56 and EW58 Series Range Hoods",1,$70.60,$34.59,026715195138,0.90,0.59,0.16,0.78,,
FILTERE56FL,Non-ducted Filter - Flat,1,$89.82,$44.01,026715228577,0.95,1.88,0.83,0.10,,
FILTEREB40,Charcoal Replacement Filter for RM50000 Series and RMP17004 Range Hoods,5,$114.60,$56.15,026715152353,2.05,1.02,0.88,0.29,,
FILTERECM,FILTER PACK NON-DUCT F/EW54 VC          ,3,$57.88,$28.36,026715256051,4.80,1.54,1.32,0.21,,
FILTERSQUARE,"Charcoal Replacement Filter for RM51000, RM52000 and RM53000 Series Range Hoods",1,$72.90,$35.72,026715152360,1.70,0.98,0.87,0.19,,
FIN-180B,"FRESH IN BASIC SUPPLY FAN 180 CFM, POWER CORD",1,$345.40,$175.86,026715255580,14.60,2.03,1.27,1.33,,
FIN-180B-HW,"FRESH IN BASIC SUPPLY FAN 180 CFM, HARDWIRED",1,$345.40,$169.25,026715260263,14.20,2.03,1.27,1.33,,
FIN-180P,"FRESH IN PREMIUM SUPPLY FAN 180 CFM, POWER CORD",1,$461.12,$234.79,026715255573,14.60,2.02,1.27,1.33,,
FIN-180P-HW,"FRESH IN PREMIUM SUPPLY FAN 180 CFM, HARDWIRED",1,$461.12,$234.79,026715260256,14.40,2.02,1.27,1.33,,
FIN-6MD,Broan® Fresh In Motorized Supply Damper,1,$300.34,$107.34,026715267163,3.71,1.10,0.85,0.71,,
FIN-MERV13,Fresh-In Filter Merv 13 (pkg 10),10,$78.60,$20.01,026715255610,6.00,1.67,0.88,0.92,,
FIN-MERV8,Fresh-In Filter Merv 8 (pkg 10),10,$41.14,$10.47,026715255603,3.50,1.67,0.88,0.92,,
FIN-R1015,"Fresh-In Finish Ring, 10x15",1,$59.56,$29.18,026715255597,1.25,1.98,1.12,0.23,,
FIN-S1624,Fresh-In Installation Support Bracket,36,$9.92,$5.04,026715260270,16.92,1.52,0.71,0.58,,
FXE54BLS,10 FT FLUE EXT DUCTED F/EW54 BLS,1,$547.10,$268.08,026715254057,20.00,3.33,1.14,2.25,,
FXN53SS,Optional Flue extension for 10 ft. Ceiling for B5330SS and B5336SS range hoods (ducted or non-ducted),1,$339.18,$174.98,026715210909,12.15,3.17,1.17,1.27,,
FXN54SS,Optional Non-Ducted Flue Extension for E54000 in Stainless Steel,1,"$1,139.82",$558.51,026715174423,32.15,3.58,1.44,1.42,,
FXN56SS,Optional Non-Ducted Flue Extension for B56 or B57 Range Hoods in Stainless Steel,1,$374.14,$183.33,026715187492,8.90,2.89,1.11,1.19,,
FXN58SS,Optional Flue Extension for B58 Range Hoods in Stainless Steel,1,$361.04,$185.97,026715187508,8.65,2.80,0.86,1.00,,
FXNE56SS,FLUE EXT DUCT/NON-DUCT 10FT CLNGS EW56,1,$487.94,$239.09,026715195152,18.60,3.89,1.09,1.08,,
FXNE58SS,Optional Flue Extension for EW58 Broan Elite Range Hoods in Stainless Steel,1,$349.44,$171.23,026715195169,12.90,3.00,0.85,1.01,,
FXNE59SS,Optional Flue Extension for EI59 Broan Elite Range Hoods in Stainless Steel,1,$837.54,$410.39,026715195145,38.10,3.09,1.09,1.08,,
G686N,"Grille for NuTone 686 Bath Fan 10-7/16"" x 8-9/16""",4,$15.56,$7.62,026715178865,2.00,0.84,0.82,0.28,,
GU10,Halogen Bulb,10,$20.92,$10.25,026715168835,1.25,0.68,0.62,0.20,,
HAWRK3,ADA Wiring Kit,1,$72.20,$33.38,026715253425,0.92,0.58,0.36,0.36,,
HB4,"One set of hanger bars for use with NuTone 667RN, 667RNA, 671R, 671R, 672A, 672R, 763RLN, 763RLNA, 763RLN-MP, 769RF, 769RL, 770F or 8814R",1,$8.00,$3.92,784891258046,0.60,1.19,0.13,0.11,,
HCK44,Power Cord Kit for Range Hoods,10,$29.06,$14.24,026715146031,5.00,2.00,0.67,0.88,,
HCK44D,Power Cord Kit for Range Hoods,50,$19.90,$9.75,026715151486,17.50,1.24,0.78,0.81,,
HCR3,Handheld Remote Control for Select Broan Range Hoods,1,$121.46,$59.52,026715253418,0.20,0.42,0.25,0.08,,
HCR4,Remote Control for EWP1 and EWT1 Chimney Range Hoods,1,$65.72,$30.23,026715268566,0.05,0.31,0.15,0.05,,
HD50RDF,"Broan Heavy-Duty Blower 50 CFM Ventilation Fan Finish Pack with Metal Grille to be used with Mode RDH Housing Pack, 1.5 Sones",4,$152.12,$74.54,026715146093,16.80,1.83,1.03,0.99,,
HD80L,"Broan Heavy Duty 80 CFM Ventilation Fan with Incandescent Light, 2.5 Sones",1,$197.54,$96.79,026715052851,6.70,0.98,0.79,1.08,,
HLB11,1100 CFM In-Line Blower for use with Broan Range Hoods,1,"$1,406.90",$689.38,026715169245,68.00,2.17,1.83,2.67,,
HLB3,280 CFM In-Line Blower for use with Broan Range Hoods,1,$527.04,$258.25,026715169214,24.90,1.34,1.33,2.08,,
HLB6,600 CFM In-Line Blower for use with Broan Range Hoods,1,$907.86,$444.85,026715169221,44.80,2.11,1.38,2.43,,
HLB9,800 CFM In-Line Blower for use with Broan Range Hoods,1,"$1,178.94",$577.68,026715169238,67.20,2.17,1.83,2.67,,
HPF1,"Type Xa Non-Ducted Replacement Charcoal Filter 13.680"" x 12.850"" x 0.375""",4,$34.98,$16.04,026715250387,2.40,1.39,0.29,1.26,,
HPF24,"Type Xb Non-Ducted Replacement Charcoal Filter 14.624"" x 9.883"" x 0.500""",3,$50.30,$23.09,026715236794,1.83,1.40,0.31,1.00,,
HPF30,"Type Xc Non-Ducted Replacement Charcoal Filter 14.624"" x 12.883"" x 0.500""",3,$53.36,$24.50,026715236800,1.05,1.23,1.08,0.07,,
HPF36,"Type Xd Non-Ducted Replacement Charcoal Filter 14.624"" x 15.883"" x 0.500""",2,$58.90,$27.03,026715250394,2.20,1.38,0.32,1.48,,
HPF42,"Type Xe Non-Ducted Replacement Charcoal Filter 14.624"" x 18.883"" x 0.500""",2,$67.48,$30.97,026715250400,2.40,1.39,0.30,1.75,,
HPF52,"Type Xh2 Non-Ducted Replacement Charcoal Filter 8.0"" Diameter x .059""",2,$58.90,$28.86,026715250417,1.25,1.40,2.07,0.31,,
HPFA,"Type A0 Aluminum Open Mesh Grease Filter 13.680"" x 12.850"" x 0.375""",3,$40.52,$18.58,026715250424,1.89,1.40,0.30,1.27,,
HPFA124,"Type B1 Aluminum Open Mesh Grease Filter 15.725"" x 19.875"" x 0.375""",3,$52.76,$24.21,026715250431,2.50,1.40,0.32,0.98,,
HPFA130,"Type C1 Aluminum Open Mesh Grease Filter 15.725"" x 13.875"" x 0.375""",3,$57.66,$27.72,026715250448,2.88,1.40,0.30,1.27,,
HPFA136,"Type D1 Aluminum Open Mesh Grease Filter 15.725"" x 16.875"" x 0.375""",2,$63.80,$29.29,026715250455,2.80,1.40,0.30,1.49,,
HPFA142,"Type E1 Aluminum Open Mesh Grease Filter 15.725"" x 19.875"" x 0.375""",2,$73.60,$33.79,026715250462,3.10,1.39,0.30,1.75,,
HPFA3A30,"Type C3 Aluminum Micro Mesh Grease Filter 15.725"" x 13.875"" x 0.375""",2,$143.52,$65.87,026715250486,4.44,1.40,0.31,1.25,,
HPFA3A36,"Type D3 Aluminum Micro Mesh Grease Filter 15.725"" x 16.875"" x 0.375""",2,$165.62,$81.15,026715253999,5.20,1.40,0.30,1.48,,
HPFA3B30,"Type C4 Aluminum Micro Mesh Grease Filter 15.725"" x 13.875"" x 0.375""",2,$125.12,$57.43,026715250493,4.20,1.40,0.31,1.25,,
HPFA3B36,"36"" Replacement Deluxe Micro-Mesh Filters with Decorative Plate",2,$143.52,$65.87,026715250509,5.10,1.40,0.30,1.49,,
HPFA3B42,"42"" Replacement Deluxe Micro-Mesh Filters with Decorative Plate",1,$165.62,$76.02,026715250516,3.65,1.40,0.30,1.73,,
HPFA424,"Type B5 Aluminum Hybrid Baffle Grease Filter 15.725"" x 19.875"" x 0.375""",2,$145.98,$67.00,026715250523,6.50,1.38,0.32,0.99,,
HPFA430,"Type C5 Aluminum Hybrid Baffle Grease Filter 15.725"" x 13.875"" x 0.375""",2,$154.56,$70.94,026715250530,2.50,1.40,0.31,1.25,,
HPFA436,"Type D5 Aluminum Hybrid Baffle Grease Filter 15.725"" x 16.875"" x 0.375""",1,$169.28,$77.70,026715250547,4.97,1.48,1.39,0.31,,
HPFA442,"Type E5 Aluminum Hybrid Baffle Grease Filter 15.725"" x 19.875"" x 0.375""",1,$195.06,$89.52,026715250554,6.25,1.40,0.32,1.73,,
HPFA52,"H2 TYPE AL. GRS. FILTER-PERIPHERAL,2/PK ",2,$62.56,$30.65,026715250561,1.00,1.40,0.32,0.98,,
HPFAMM30,"Type C2 Aluminum Micro Mesh Grease Filter 15.725"" x 13.875"" x 0.375""",3,$62.56,$28.72,026715236824,3.78,1.40,0.30,1.27,,
HPFAMM36,"Type D2 Aluminum Micro Mesh Grease Filter 15.725"" x 16.875"" x 0.375""",2,$69.92,$32.09,026715250578,3.40,1.40,0.28,1.49,,
HPFAMM42,"Replacement Aluminum Micro Mesh Filters for 42"" Series Hoods",2,$79.76,$36.61,026715250585,5.70,1.38,0.32,1.74,,
HRKMBLS,NON-DUCT KIT F/EW54 MESH BLS            ,1,$331.22,$162.30,026715256013,20.00,3.35,1.13,2.25,,
HRV150FLS,"Advanced Series High Efficiency Heat Recovery Ventilator, 150 CFM at 0.4 in. w.g.",1,"$2,131.10","$1,044.24",026715252671,64.00,3.06,1.73,1.71,,
HRV190FLS,"Advanced Series High Efficiency Heat Recovery Ventilator, 192 CFM at 0.4 in. w.g.",1,"$2,551.58","$1,250.27",026715252688,64.00,3.06,1.73,1.71,,
HRV190S,BROAN HRV190S,1,"$2,317.18","$1,135.42",026715242665,64.00,3.08,1.75,1.67,,
HRV200TE,"HE Series High Efficiency Heat Recovery Ventilator, 226 CFM at 0.4 in. w.g.",1,"$3,400.76","$1,666.37",026715242689,130.00,2.92,1.96,2.96,,
HRV250TE,"HE Series High Efficiency Heat Recovery Ventilator, 250 CFM at 0.4 in. w.g.",1,"$3,572.56","$1,750.55",026715242702,95.00,2.88,1.94,3.01,,
HRVH100S,"Advanced Series High Efficiency Heat Recovery Ventilator, 104 CFM at 0.4 in. w.g.",1,"$1,853.46",$908.20,026715242528,52.50,3.50,1.27,1.77,,
HVK400,HAVEN REPEL SYSTEM 4-PACK STARTER KIT   ,1,$594.30,$243.66,026715257416,13.90,0.98,0.88,0.95,,
ILF120,NuTone Remote In-Line110 CFM Ventilation Fan with 4-inch duct,1,$397.52,$194.78,784891206009,5.00,0.88,0.86,1.04,,
ILF130,NuTone Remote In-Line 130 CFM Ventilation Fan with 5-inch duct; Recognized as ENERGY STAR Most Efficient 2018,1,$416.46,$204.07,784891206108,4.80,0.88,0.86,0.88,,
ILF250,NuTone Remote In-Line Fan 250 CFM Ventilation Fan with 6-inch duct; ENERGY STAR Certified,1,$435.36,$213.33,784891206153,7.50,1.03,1.01,0.88,,
ILFK120,NuTone In-Line 110 CFM Ventilation Fan Kit,1,$435.36,$213.33,784891206504,6.10,0.86,0.84,1.05,,
ILFK130,NuTone In-Line 130 CFM Ventilation Fan Kit; Recognized as ENERGY STAR Most Efficient 2018,1,$454.34,$222.63,784891206559,6.70,1.16,1.15,1.22,,
ILFK250,NuTone In-Line 250 CFM Ventilation Fan Kit,1,$492.14,$241.15,784891206603,9.30,1.13,1.15,1.23,,
ILFK2502,NuTone In-Line 250 CFM Ventilation Fan Kit,1,$567.90,$278.27,784891206658,12.10,1.67,1.16,1.17,,
ILRF,NuTone Remote In-Line 140 CFM Ventilation Fan for Radon Mitigation and 4 or 5-inch duct,1,$384.76,$188.53,784891206900,6.40,0.88,0.86,1.03,,
L100,"Broan LOSONE SELECT 109 CFM High Capacity Ceiling Mount Ventilation Fan, 0.9 Sones",1,$307.64,$124.14,026715124497,18.90,1.33,1.33,1.25,,
L100L,"Broan LOSONE SELECT Ventilation Fan; 106 CFM Straight Through, 0.7 Sones; 95 CFM Right Angle, 0.3 Sones",1,$331.46,$162.42,026715124596,19.10,1.33,1.33,1.25,,
L100MG,"Broan LOSONE SELECT 115 CFM High Capacity Ceiling Mount Ventilation Fan, Horizontal/Vertical, 0.9 Sones",1,$340.30,$166.75,026715125142,19.30,1.33,1.33,1.25,,
L150,"Broan LOSONE SELECT High Capacity 157 CFM High Capacity Ceiling Mount Ventilation Fan, 1.5 Sones",1,$317.80,$131.57,026715124503,19.30,1.33,1.33,1.25,,
L1500,"Broan LOSONE SELECT 1513 CFM High Capacity Ceiling Mount Ventilation Fan, 8.4 Sones",1,"$1,010.48",$495.14,026715124589,58.00,2.17,1.83,1.92,,
L1500L,"Broan LOSONE SELECT Ventilation Fan; 1214 CFM Straight Through, 6.7 Sones; 1076 CFM Right Angle, 3.5 Sones",1,"$1,054.80",$516.85,026715124688,59.00,2.17,1.83,1.92,,
L150L,"Broan LOSONE SELECT Ventilation Fan; 147 CFM Straight Through, 1.4 Sones; 142 CFM Right Angle, 1.3 Sones",1,$341.72,$167.44,026715124602,19.70,1.33,1.33,1.25,,
L150MG,"Broan LOSONE SELECT Ventilation Fan; 161 CFM Horizontal, 1.4 Sones; 162 CFM Vertical, 1.6 Sones",1,$350.52,$171.75,026715125159,19.70,1.33,1.33,1.25,,
L200,"Broan LOSONE SELECT 210 CFM High Capacity Ventilation Fan, 1.7 Sones",1,$349.66,$146.07,026715124510,19.10,1.33,1.33,1.25,,
L2000L,"Broan LOSONE SELECT Ventilation Fan; 1791 CFM Straight Through, 9.4 Sones; 1898 CFM Right Angle, 10.1 Sones",1,"$1,513.34",$741.54,026715124695,87.50,3.25,1.38,1.50,,
L200L,"Broan LOSONE SELECT Ventilation Fan; 195 CFM Straight Through, 1.9 Sones; 183 CFM Right Angle, 1.0 Sones",1,$374.20,$183.36,026715124619,19.50,1.33,1.33,1.25,,
L200MG,"Broan LOSONE SELECT Ventilation Fan; 215 CFM Horizontal, 1.9 Sones; 209 CFM Vertical, 1.8 Sones",1,$382.36,$187.36,026715125166,19.50,1.33,1.33,1.25,,
L250,"Broan LOSONE SELECT 259 CFM High Capacity Ventilation Fan, 2.2 Sones",1,$370.00,$155.89,026715124527,21.00,1.33,1.33,1.25,,
L250L,"Broan LOSONE SELECT Ventilation Fan; 245 CFM Straight Through, 2.3 Sones; 238 CFM Right Angle, 1.7 Sones",1,$394.52,$193.31,026715124626,21.40,1.33,1.33,1.25,,
L250MG,"Broan LOSONE SELECT Ventilation Fan; 265 CFM Horizontal, 2.5 Sones; 262 CFM Vertical, 2.7 Sones",1,$402.68,$197.31,026715125173,21.50,1.33,1.33,1.25,,
L300,"Broan LOSONE SELECT 308 CFM High Capacity Ventilation Fan, 2.9 Sones",1,$377.92,$157.30,026715124534,21.00,1.33,1.33,1.25,,
L300KMG,"Broan LOSONE SELECT Ventilation Fan; 277 CFM Horizontal, 3.1 Sones; 277 CFM Vertical, 3.7 Sones",1,$435.34,$213.32,026715125197,22.40,1.33,1.33,1.25,,
L300L,"Broan LOSONE SELECT Ventilation Fan; 293 CFM Straight Through, 3.1 Sones; 283 CFM Right Angle, 2.4 Sones",1,$402.46,$197.21,026715124633,21.40,1.33,1.33,1.25,,
L300MG,"Broan LOSONE SELECT Ventilation Fan; 316 CFM Horizontal, 3.0 Sones; 314 CFM Vertical, 2.8 Sones",1,$410.58,$201.18,026715125180,20.80,1.33,1.33,1.25,,
L400,"Broan LOSONE SELECT 434 CFM High Capacity Ventilation Fan, 2.3 Sones",1,$519.48,$254.55,026715124541,32.50,2.13,1.38,1.25,,
L400K,"Broan LOSONE SELECT Ventilation Fan; 406 CFM Horizontal, 3.3 Sones; 399 CFM Vertical, 3.3 Sones",1,$563.68,$276.20,026715125203,34.70,2.13,1.38,1.25,,
L400L,"Broan LOSONE SELECT Ventilation Fan; 406 CFM Straight Through, 1.6 Sones; 391 CFM Right Angle, 1.2 Sones",1,$557.04,$272.95,026715124640,32.10,2.13,1.38,1.25,,
L500,"Broan LOSONE SELECT 514 CFM High Capacity Ventilation Fan, 3.3 Sones",1,$625.50,$306.50,026715124558,32.90,2.13,1.38,1.25,,
L500K,"Broan LOSONE SELECT Ventilation Fan; 481 CFM Horizontal, 4.4 Sones; 473 CFM Vertical, 4.0 Sones",1,$669.64,$328.12,026715125210,35.40,2.11,1.39,1.28,,
L500L,"Broan LOSONE SELECT Ventilation Fan; 519 CFM Straight Through/Right Angle, 3.4 Sones",1,$663.12,$324.93,026715124657,33.10,2.13,1.38,1.25,,
L700,"Broan LOSONE SELECT 701 CFM High Capacity Ventilation Fan, 4.7 Sones",1,$731.52,$358.44,026715124565,32.90,2.13,1.38,1.25,,
L700L,"Broan LOSONE SELECT Ventilation Fan; 681 CFM Straight Through, 3.7 Sones; 629 CFM Right Angle, 2.7 Sones",1,$769.12,$376.87,026715124664,32.90,2.13,1.38,1.25,,
L900,"Broan LOSONE SELECT 901 CFM High Capacity Ventilation Fan, 4.1 Sones",1,$904.40,$443.16,026715124572,58.00,2.17,1.83,1.92,,
L900L,"Broan LOSONE SELECT Ventilation Fan; 894 CFM Straight Through, 3.8 Sones; 858 CFM Right Angle, 3.4 Sones",1,$948.78,$464.90,026715124671,58.00,2.17,1.83,1.92,,
LA100WH,"Decorative Wired Door Chime, 5-7/8-Inch w x 7-1/2-Inch h x 2-1/8-Inch d, in White",3,$47.06,$23.06,784891951954,4.13,0.64,0.55,0.71,,
LA107WH,"Decorative Wired Door Chime, 7-3/8-Inch w x 9-Inch h x 2-3/4-Inch d, in White",3,$123.90,$60.71,784891991295,1.90,0.24,0.63,0.79,,
LA11BG,"Decorative Wired Door Chime, 8-1/8-Inch w x 5-1/2-Inch h x 2-3/8-Inch d, in Honey Beige",6,$54.34,$26.63,784891951886,7.88,1.25,0.76,0.53,,
LA11WH,"Decorative Wired Door Chime, 8-1/8-Inch w x 5-1/2-Inch h x 2-3/8-Inch d, in White",6,$54.34,$26.63,784891951879,7.88,1.25,0.73,0.53,,
LA126WH,"Decorative Wired Door Chime, 8-Inch w x 6-Inch h x 2-1/4-Inch d, in White",6,$44.18,$21.65,784891980084,1.40,0.68,0.21,0.53,,
LA130WH,"Decorative Wired Door Chime, 7-1/2-Inch w x 5-3/4-Inch h x 2-3/8-Inch d, White Wood",6,$80.58,$39.48,784891991349,1.55,0.65,0.21,0.51,,
LA139WH,"Decorative Wired Door Chime, 10-1/4-Inch w x 6-3/8-Inch h x 3-3/8-Inch d, in White",6,$44.18,$21.65,784891999833,1.40,0.87,0.33,0.58,,
LA140WH,"Decorative Wired Door Chime, 9-3/4-Inch w x 7-Inch h x 3-Inch d, in White",6,$44.18,$21.65,784891999840,1.40,0.82,0.27,0.60,,
LA14WH,"Decorative Wired Door Chime, 5-5/8-Inch w x 7-7/8-Inch h, in White",6,$78.96,$38.69,784891951893,10.50,1.20,0.53,0.71,,
LA174WH,"Recessed Westminster Wired Chime, 6-3/4w x 8-3/8h with White cover",1,$171.72,$84.14,784891026508,3.80,0.71,0.36,1.17,,
LA18WH,"Decorative Wired Door Chime, 7-7/8-Inch w x 8-Inch h x 2-1/2-Inch d, in White",6,$100.84,$49.41,784891951909,10.50,1.34,0.71,0.73,,
LA202WH,"Decorative Wired Door Chime, 8-3/8-Inch w x 8-3/8-Inch h x 2-Inch d, in White",3,$68.24,$33.44,784891951961,4.69,0.78,0.65,0.84,,
LA223WH,"Plug-In Door Chime Kit, 3-1/2-Inch w x 4-3/8-Inch h x 1-1/4-Inch d",1,$61.94,$30.35,026715235667,0.45,0.35,0.19,0.39,,
LA224RWH,"Plug-In Door Chime with Strobe Light, 3-3/4-Inch w x 4-1/2-Inch h x 1-5/8-Inch d",3,$101.18,$49.58,026715235704,0.45,0.28,0.22,0.40,,
LA224WH,"Plug-In Door Chime Kit with Strobe Light, 3-3/4-Inch w x 4-1/2-Inch h x 1-5/8-Inch d",3,$113.32,$55.53,026715235681,0.55,0.40,0.22,0.33,,
LA225WH,"Wireless Door Chime Kit, 2-3/4-Inch w x 4-1/4-Inch h x 1-Inch d",3,$54.70,$26.80,026715235643,0.35,0.35,0.11,0.38,,
LA226WH,"Wireless Door Chime Kit, 6-Inch w x 7-5/8-Inch h x 2-1/4-Inch d",3,$83.76,$41.04,026715235650,1.60,0.58,0.21,0.66,,
LA227WH,NuTone KNOCK Wi-Fi Chime,50,$54.50,$26.70,026715248896,0.35,0.29,0.22,0.29,,
LA305WL,"Traditional Musical Wired Door Chime, 10-Inch w x 16-5/8-Inch h x 4-1/4-Inch d in Walnut finish",1,$451.96,$221.46,784891951855,7.20,1.03,1.80,0.50,,
LA310CY,"Traditional Musical Wired Door Chime, 12w x 18-3/4h x 4-7/8d in Cherry finish",1,$518.28,$253.96,784891027314,6.70,1.76,1.28,0.67,,
LA39WH,"Decorative Wired Door Chime, 7-1/2-Inch w x 10-1/2-Inch h x 2-1/8-Inch d, in White",3,$209.34,$102.58,784891993336,2.60,0.65,0.23,0.89,,
LA542WH,"Wireless Door Chime Kit with 2 Pushbuttons, 4-1/4-Inch w x 5-7/8-Inch h x 1-3/4-Inch d",3,$85.42,$41.86,026715235711,2.90,0.65,0.57,0.81,,
LA553WH,"Portable Pilot Wireless Door Chime Kit, 6-Inch w x 7-5/8-Inch h x 2-3/4-Inch d",3,$69.20,$33.91,026715235674,4.70,0.86,0.76,0.77,,
LA600WH,"Universal Wired/Wireless MP3 Doorbell Mechanism, 6-Inch w x 9-1/2-Inch h x 2-1/4-Inch d in White",6,$122.48,$60.02,026715206810,1.45,0.73,0.30,1.00,,
LA70MA,"Traditional Musical Wired Door Chime, 10-3/8w x 15-1/2h x 4-3/4d in Maple wood",1,$405.28,$198.59,784891023200,6.20,1.44,1.13,0.54,,
LAF1,Grease Filter for use with metal grilles ? Models L100/L150/L200/ L250 and L300 Series,1,$19.08,$9.35,026715131891,0.90,1.08,1.04,0.06,,
LAF2,Grease Filter for Models L400K & L500K,1,$32.90,$16.12,026715131907,1.30,1.81,1.03,0.08,,
LB30,Optional 30-Inch Box Liner in Silver Paint Finish,1,$122.14,$59.85,026715172993,7.90,2.55,0.44,1.50,,
LB30SS,"Broan® 30-Inch Range Hood Power Pack Box Liner, Stainless Steel",1,$126.48,$61.98,026715256228,9.00,2.55,0.44,1.50,,
LB36,Optional 36-Inch Box Liner in Silver Paint Finish,1,$135.16,$66.23,026715173006,9.90,2.97,0.42,1.53,,
LB36SS,The Broan® 36 in. Power Pack Liner for PM390SSP and PM250SSP,1,$144.82,$70.96,026715256235,11.00,2.97,0.42,1.53,,
LP110,"Broan LoProfile 110 CFM Ventilation Fan, 1.5 Sones; ENERGY STAR Certified",1,$127.76,$62.59,026715256518,10.10,1.40,0.52,1.17,,
LP110F,"Broan LoProfile 110 CFM Ventilation Fan Finish Pack, 1.5 Sones; ENERGY STAR Certified",4,$99.90,$48.93,026715256525,27.60,2.30,1.26,1.10,,
LP110H,"Broan LoProfile 110 CFM Ventilation Fan Housing Pack, 1.5 Sones; ENERGY STAR Certified",4,$40.14,$16.65,026715256549,16.00,1.19,1.18,1.53,,
