Manufacturer,UPC,Catalog Number,Description,Carton QTY,Unit Measure, List Price , Net Price ,Special Net Price,Special Net Price 2,Special Net Price 3
Cooper Wiring,32664749872,BR20W-10-L,Recp Dplx 20A 125V 2P3W B/Swire WH 10PK,5,e, $31.24 , $21.24 ,,,
Cooper Wiring,32664515101,BR20W-SP-L,Recp Duplex 20A 125V 2P3W Str B/Swire WH,26,e, $3.46 , $2.35 ,,,
Cooper Wiring,32664730184,BR20WM,Recp Duplex 20A 125V 2P3W Str B/Swire WH,20,e, $10.11 , $6.87 ,,,
Cooper Wiring,40893100234,BS2,Boot 15A HartLock Conns 1-1/2  YL,10,e, $14.09 , $11.55 ,,,
Cooper Wiring,32664107009,C386,Closet Light Auto 60W120V 9' 18/2Cord WH,10,e, $14.13 , $12.01 ,,,
Cooper Wiring,40893686325,CD3100MI6W,Mech Intl Pin&Sleeve 100A250V 2P3W WT BL,1,e," $2,376.41 "," $2,067.48 ",,,
Cooper Wiring,40893686936,CD3100MI7W,Mech Intl Pin&Sleeve 100A480V 2P3W WT RD,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893686943,CD320HMI4W,Mech Intl Pin&Slv 20A125V 2P3W WT Hor YL,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893686950,CD320HMI6W,Mech Intl Pin&Slv 20A250V 2P3W WT Hor YL,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893686967,CD320HMI7W,Mech Intl Pin&Slv 20A480V 2P3W WT Hor YL,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893625140,CD330MI4W,Mech Intl Pin&Sleeve 30A 125V 2P3W WT YL,1,e, $963.45 , $838.20 ,,,
Cooper Wiring,40893693231,CD330MI6W,Mech Intl Pin&Sleeve 30A 250V 2P3W WT BL, ,e, $963.45 , $838.20 ,,,
Cooper Wiring,40893693248,CD330MI7W,Mech Intl Pin&Sleeve 30A 480V 2P3W WT RD,1,e, $963.45 , $838.20 ,,,
Cooper Wiring,40893686974,CD330MIF6W,Mech Intl Pin&Slv 30A250V2P3W Fusd WT BL,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893625225,CD360MI6W,Mech Intl Pin&Sleeve 60A 250V 2P3W WT BL,1,e," $1,222.17 "," $1,063.29 ",,,
Cooper Wiring,32664652820,CD360MI7W,Mech Intl Pin&Sleeve 60A 480V 2P3W WT RD,1,e," $1,357.95 "," $1,181.42 ",,,
Cooper Wiring,40893686981,CD360MIF6W,Mech Intl Pin&Slv 60A250V2P3W Fusd WT BL,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,32664652868,CD4100MI12W,Mech Intl Pin&Slv 100A125/250V3P4W WT OR,1,e," $1,697.43 "," $1,476.76 ",,,
Cooper Wiring,40893627007,CD4100MI5W,Mech Intl Pin&Slv 100A600V3PH 3P4W WT BK,1,e," $1,697.43 "," $1,476.76 ",,,
Cooper Wiring,40893627328,CD4100MI7W,Mech Intl Pin&Slv 100A480V3PH 3P4W WT RD,1,e," $1,654.99 "," $1,439.84 ",,,
Cooper Wiring,40893627311,CD4100MI9W,Mech Intl Pin&Slv 100A250V3PH 3P4W WT BL,1,e," $1,697.43 "," $1,476.76 ",,,
Cooper Wiring,40893686998,CD420HMI12W,Mch Int Pin&Slv 20A125/250V3P4W WT HZ OR,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893687001,CD420HMI5W,Mch Int Pin&Slv 20A600V3PH 3P4W WT HZ BK,1,e, $683.65 , $594.78 ,,,
Cooper Wiring,40893687018,CD420HMI7W,Mch Int Pin&Slv 20A480V3PH 3P4W WT HZ RD,1,e, $683.65 , $594.78 ,,,
Cooper Wiring,40893687025,CD420HMI9W,Mch Int Pin&Slv 20A250V3PH 3P4W WT HZ BL,1,e, $683.65 , $594.78 ,,,
Cooper Wiring,32664653858,CD420MIB7W,Mch Int Pin&Slv 20A480V3PH 3P4W WT FU RD,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,32664653889,CD420MICB7W,Mch Int Pin&Slv 20A480V3PH 3P4W WT CB RD,2,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893694092,CD430MI12W,Mech Int Pin&Slv 30A 125/250V 3P4W WT OR, ,e," $1,060.98 ", $923.05 ,,,
Cooper Wiring,40893694108,CD430MI5W,Mech Int Pin&Slv 30A 600V 3PH 3P4W WT BK,1,e," $1,103.34 ", $959.91 ,,,
Cooper Wiring,40893694115,CD430MI7W,Mech Int Pin&Slv 30A 480V 3PH 3P4W WT RD,1,e," $1,018.46 ", $886.06 ,,,
Cooper Wiring,40893694122,CD430MI9W,Mech Int Pin&Slv 30A 250V 3PH 3P4W WT BL,1,e," $1,103.34 ", $959.91 ,,,
Cooper Wiring,32664653919,CD430MIB7W,Mech Int Pin&Slv 30A480V3PH3P4W WT FU RD,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,32664653926,CD430MIB9W,Mech Int Pin&Slv 30A250V3PH3P4W WT FU BL,2,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893687070,CD430MICB7W,Mech Int Pin&Slv 30A480V3PH3P4W WT CB RD,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893687087,CD430MICB9W,Mech Int Pin&Slv 30A250V3PH3P4W WT CB BL,2,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893684215,CD430MIF5W,Mch Int Pin&Slv 30A600V3PH 3P4W WT FU BK,1,e," $1,615.35 "," $1,405.35 ",,,
Cooper Wiring,40893684536,CD430MIF7W,Mech Int Pin&Slv 30A480V3PH3P4W WT FU RD,1,e," $1,615.35 "," $1,405.35 ",,,
Cooper Wiring,32664652875,CD430MIF9W,Mech Int Pin&Slv 30A250V3PH3P4W WT FU BL,1,e," $1,615.35 "," $1,405.35 ",,,
Cooper Wiring,40893625485,CD460MI12W,Mech Int Pin&Slv 60A 125/250V 3P4W WT OR,1,e," $1,540.42 "," $1,340.17 ",,,
Cooper Wiring,40893625423,CD460MI5W,Mech Int Pin&Slv 60A 600V 3PH 3P4W WT BK,1,e," $1,540.42 "," $1,340.17 ",,,
Cooper Wiring,40893625447,CD460MI7W,Mech Int Pin&Slv 60A 480V 3PH 3P4W WT RD,1,e," $1,540.42 "," $1,340.17 ",,,
Cooper Wiring,40893625461,CD460MI9W,Mech Int Pin&Slv 60A 250V 3PH 3P4W WT BL,1,e," $1,540.42 "," $1,340.17 ",,,
Cooper Wiring,32664653971,CD460MIB7W,Mech Int Pin&Slv 60A480V3PH3P4W WT FU RD,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,32664654008,CD460MICB5W,Mech Int Pin&Slv 60A600V3PH3P4W CB WT BK, ,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,32664654015,CD460MICB7W,Mech Int Pin&Slv 60A480V3PH3P4W WT CB RD, ,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,32664654022,CD460MICB9W,Mech Int Pin&Slv 60A250V3PH3P4W WT CB BL, ,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893683447,CD460MIF5W,Mech Int Pin&Slv 60A600V3PH3P4W FU WT BK,1,e," $2,070.37 "," $1,801.22 ",,,
Cooper Wiring,32664652899,CD460MIF7W,Mech Int Pin&Slv 60A480V3PH3P4W WT FU RD,1,e," $1,790.45 "," $1,557.69 ",,,
Cooper Wiring,40893676692,CD460MIF9W,Mech Int Pin&Slv 60A250V3PH3P4W WT FU BL,1,e," $1,790.45 "," $1,557.69 ",,,
Cooper Wiring,40893687117,CD5100MI7W,Mch Int Pin&Slv100A277/480V3PH4P5W WT RD,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893687124,CD5100MI9W,Mch Int Pin&Slv100A120/208V3PH4P5W WT BL,1,e," $2,067.51 "," $1,798.73 ",,,
Cooper Wiring,40893625560,CD530MI5W,MchIntl Pin&Slv 30A 347/600V 3PH 4P5W BK,1,e," $1,079.23 ", $938.93 ,,,
Cooper Wiring,40893694948,CD530MI7W,MchIntl Pin&Slv 30A 277/480V 3PH 4P5W RD, ,e," $1,079.23 ", $938.93 ,,,
Cooper Wiring,40893625607,CD530MI9W,Mch Intl Pin&Slv 30A120/208V 3PH 4P5W BL,1,e," $1,079.23 ", $938.93 ,,,
Cooper Wiring,40893625621,CD560MI5W,Mch Intl Pin&Slv 60A347/600V 3PH 4P5W BK,1,e," $1,400.47 "," $1,218.41 ",,,
Cooper Wiring,40893625645,CD560MI7W,Mch Intl Pin&Slv 60A277/480V 3PH 4P5W RD,1,e," $1,493.75 "," $1,299.56 ",,,
Cooper Wiring,40893625669,CD560MI9W,Mch Intl Pin&Slv 60A120/208V 3PH 4P5W BL,1,e," $1,527.69 "," $1,329.09 ",,,
Cooper Wiring,40893687193,CD560MIF5W,MchIntl Pin&Slv 60A347/600V3PH4P5W FU BK,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893687209,CD560MIF7W,MchIntl Pin&Slv 60A277/480V3PH4P5W FU RD,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893687216,CD560MIF9W,MchIntl Pin&Slv 60A120/208V3PH4P5W FU BL,1,e," $2,678.01 "," $2,329.87 ",,,
Cooper Wiring,40893686820,CDANG1,Adaptor Angle Pin&Slv 20&30A Inlets Only,2,e, $183.73 , $132.29 ,,,
Cooper Wiring,40893686868,CDCP100,Closure Cap for 100/125A Pin&Sleeve,1,e, $49.67 , $35.76 ,,,
Cooper Wiring,40893686875,CDCP320,Closure Cap for 16/20A 3W Pin&Sleeve,1,e, $171.69 , $123.62 ,,,
Cooper Wiring,40893686882,CDCP3430,Closure Cap for 30/32A 3W Pin&Sleeve,1,e, $160.49 , $115.55 ,,,
Cooper Wiring,40893686899,CDCP420,Closure Cap for 16/20A 4W Pin&Sleeve,10,e, $160.49 , $115.55 ,,,
Cooper Wiring,40893686905,CDCP520,Closure Cap for 16/20A 5W Pin&Sleeve,10,e, $160.49 , $115.55 ,,,
Cooper Wiring,40893686912,CDCP530,Closure Cap for 30/32A 5W Pin&Sleeve,10,e, $183.73 , $132.29 ,,,
Cooper Wiring,40893686813,CDCP60,Closure Cap for 60/63A Pin&Sleeve,10,e, $51.18 , $36.85 ,,,
Cooper Wiring,40893686851,CDFTBB1,Backbox FeedThru Pin&Slv 20&30A Rec&Inlt,2,e, $111.02 , $79.93 ,,,
Cooper Wiring,786685436906,CHSPCABLE,Coaxial Surge Protector,20,e, $64.79 , $47.30 ,,,
Cooper Wiring,786685971285,CHSPT2SURGE,SINGLE PHASE; UL1449 3RD EDITION; TYPE 2,20,e, $105.90 , $77.31 ,,,
Cooper Wiring,786689017170,CHSPT2ULTBUNDLE,Surge Bundle with CHSPT2ULTRA and 1208W,10,e, $249.34 , $182.02 ,,,
Cooper Wiring,786685436883,CHSPT2ULTRA,SPD Type 2 CHSP surge protector,20,e, $200.16 , $146.12 ,,,
Cooper Wiring,32664554872,CR15A,Recp Duplex 15A 125V 2P3W Swire Str AL,100,e, $2.22 , $1.51 ,,,
Cooper Wiring,32664488900,CR15B,Recp Duplex 15A 125V 2P3W Swire Str BR,100,e, $2.22 , $1.51 ,,,
Cooper Wiring,32664554889,CR15BK,Recp Duplex 15A 125V 2P3W Swire Str BK,100,e, $2.22 , $1.51 ,,,
Cooper Wiring,32664587788,CR15BK-BU;3,"CR15BK W/O Mounting Screws,Ears & Bosses",100,e, $5.75 , $3.91 ,,,
Cooper Wiring,32664489082,CR15GY,Recp Duplex 15A 125V 2P3W Swire Str GY,100,e, $2.22 , $1.51 ,,,
Cooper Wiring,32664583155,CR15LA,Recp Duplex 15A 125V 2P3W Swire Str LA,100,e, $2.22 , $1.51 ,,,
Cooper Wiring,32664488986,CR15V,Recp Duplex 15A 125V 2P3W Swire Str IV,100,e, $2.22 , $1.51 ,,,
Cooper Wiring,32664489037,CR15W,Recp Duplex 15A 125V 2P3W Swire Str WH,100,e, $2.22 , $1.51 ,,,
Cooper Wiring,32664554896,CR20A,Recp Duplex 20A 125V 2P3W Str Swire AL,100,e, $2.43 , $1.35 ,,,
Cooper Wiring,32664489105,CR20B,Recp Duplex 20A 125V 2P3W Str Swire BR,100,e, $2.43 , $1.35 ,,,
Cooper Wiring,32664554902,CR20BK,Recp Duplex 20A 125V 2P3W Str Swire BK,100,e, $2.43 , $1.35 ,,,
Cooper Wiring,32664587849,CR20BK-BU;1,"REC,20A GRD W/O EARS OR MTG SCRS, BOSSES",100,e, $5.75 , $3.91 ,,,
Cooper Wiring,32664611094,CR20BK-BU;2,"REC,20A W/O EARS,M.SCRS,CLIPPED HOT TERM",100,e, $5.75 , $3.91 ,,,
Cooper Wiring,32664489280,CR20GY,Recp Duplex 20A 125V 2P3W Str Swire GY,100,e, $2.43 , $1.35 ,,,
Cooper Wiring,32664583162,CR20LA,Recp Duplex 20A 125V 2P3W Str Swire LA,100,e, $2.43 , $1.35 ,,,
Cooper Wiring,32664489181,CR20V,Recp Duplex 20A 125V 2P3W Str Swire IV,100,e, $2.43 , $1.35 ,,,
Cooper Wiring,32664489235,CR20W,Recp Duplex 20A 125V 2P3W Str Swire WH,100,e, $2.43 , $1.35 ,,,
Cooper Wiring,40893676838,CR4700,Recp CR Duplex 15A 125V 2P3W H/L YL,50,e, $75.00 , $71.25 ,,,
Cooper Wiring,40893682488,CR5792,Recp Dup CR 15A125V2P3W Combo Str/Lkg YL,50,e, $59.27 , $56.31 ,,,
Cooper Wiring,40893679891,CRL1420C,Conn CR 20A 125/250V 3P4W H/L YL,10,e, $39.22 , $37.26 ,,,
Cooper Wiring,40893678665,CRL1420P,Plug CR 20A 125/250V 3P4W H/L YL,10,e, $32.68 , $31.05 ,,,
Cooper Wiring,40893677392,CRL1420R,Recp Single CR 20A 125/250V 3P4W H/L YL,50,e, $43.14 , $40.98 ,,,
Cooper Wiring,40893680002,CRL1430C,Conn CR 30A 125/250V 3P4W H/L YL,10,e, $39.61 , $37.63 ,,,
Cooper Wiring,40893678771,CRL1430P,Plug CR 30A 125/250V 3P4W H/L YL,10,e, $33.02 , $31.37 ,,,
Cooper Wiring,40893677491,CRL1430R,Recp Single CR 30A 125/250V 3P4W H/L YL,50,e, $41.61 , $39.53 ,,,
Cooper Wiring,40893679921,CRL1520C,Conn CR 20A 250V 3PH 3P4W H/L YL,10,e, $40.01 , $38.01 ,,,
Cooper Wiring,40893678696,CRL1520P,Plug CR 20A 250V 3PH 3P4W H/L YL,10,e, $33.33 , $31.66 ,,,
Cooper Wiring,40893677439,CRL1520R,Recp Single CR 20A 250V 3PH 3P4W H/L YL,50,e, $42.02 , $39.92 ,,,
Cooper Wiring,40893680033,CRL1530C,Conn CR 30A 250V 3PH 3P4W H/L YL,10,e, $40.40 , $38.38 ,,,
Cooper Wiring,40893678801,CRL1530P,Plug CR 30A 250V 3PH 3P4W H/L YL,10,e, $33.68 , $32.00 ,,,
Cooper Wiring,40893679952,CRL1620C,Conn CR 20A 480V 3PH 3P4W H/L YL,10,e, $40.83 , $38.79 ,,,
Cooper Wiring,40893678726,CRL1620P,Plug CR 20A 480V 3PH 3P4W H/L YL,10,e, $34.00 , $32.30 ,,,
Cooper Wiring,40893678825,CRL1630P,Plug CR 30A 480V 3PH 3P4W H/L YL,10,e, $34.35 , $32.63 ,,,
Cooper Wiring,40893679389,CRL520C,Conn CR 20A 125V 2P3W H/L YL,10,e, $25.73 , $24.44 ,,,
Cooper Wiring,40893678238,CRL520P,Plug CR 20A 125V 2P3W H/L YL,10,e, $17.16 , $16.30 ,,,
Cooper Wiring,40893676975,CRL520R,Recp Single CR 20A 125V 2P3W H/L YL,50,e, $28.31 , $26.89 ,,,
Cooper Wiring,40893679525,CRL530C,Conn CR 30A 125V 2P3W H/L YL,10,e, $27.38 , $26.01 ,,,
Cooper Wiring,40893678399,CRL530P,Plug CR 30A 125V 2P3W H/L YL,10,e, $18.24 , $17.33 ,,,
Cooper Wiring,40893677156,CRL530R,Recp Single CR 30A 125V 2P3W H/L YL,50,e, $30.11 , $28.60 ,,,
Cooper Wiring,40893678283,CRL620P,Plug CR 20A 250V 2P3W H/L YL,10,e, $20.50 , $19.48 ,,,
Cooper Wiring,40893677033,CRL620R,Recp CR 20A 250V 2P3W H/L YL,50,e, $33.84 , $32.15 ,,,
Cooper Wiring,40893679556,CRL630C,Conn CR 30A 250V 2P3W H/L YL,10,e, $32.59 , $30.96 ,,,
Cooper Wiring,40893678443,CRL630P,Plug CR 30A 125V 2P3W H/L YL,10,e, $21.74 , $20.65 ,,,
Cooper Wiring,40893682495,CRL630R,Recp Single CR 30A 125V 2P3W H/L YL,50,e, $35.85 , $34.06 ,,,
Cooper Wiring,32664554957,CS115A,Switch Toggle SP 15A 120/277V Swire AL,50,e, $3.92 , $2.16 ,,,
Cooper Wiring,32664487309,CS115B,Switch Toggle SP 15A 120/277V Swire BR,50,e, $3.92 , $2.16 ,,,
Cooper Wiring,32664554964,CS115BK,Switch Toggle SP 15A 120/277V Swire BK,50,e, $3.92 , $2.16 ,,,
Cooper Wiring,32664487484,CS115GY,Switch Toggle SP 15A 120/277V Swire GY,50,e, $3.92 , $2.16 ,,,
Cooper Wiring,32664644856,CS115LA,Switch Toggle SP 15A 120/277V Swire LA,50,e, $3.92 , $2.16 ,,,
Cooper Wiring,32664487385,CS115V,Switch Toggle SP 15A 120/277V Swire IV,100,e, $3.92 , $2.16 ,,,
Cooper Wiring,32664487439,CS115W,Switch Toggle SP 15A 120/277V Swire WH,100,e, $3.92 , $2.16 ,,,
Cooper Wiring,32664554995,CS120A,Switch Toggle SP 20A 120/277V Swire AL,50,e, $4.11 , $2.26 ,,,
Cooper Wiring,32664750779,CS120B,Switch Toggle SP 20A 120/277V Swire BR,100,e, $4.11 , $2.26 ,,,
Cooper Wiring,32664488108,CS120B-SP-L,Switch Toggle SP 20A 120/277V Swire BR,10,e, $4.11 , $2.26 ,,,
Cooper Wiring,32664750786,CS120BK,Switch Toggle SP 20A 120/277V Swire BK,50,e, $4.11 , $2.26 ,,,
Cooper Wiring,32664555008,CS120BK-SP-L,Switch Toggle SP 20A 120/277V Swire BK,18,e, $4.11 , $2.26 ,,,
Cooper Wiring,32664747045,CS120BK-SP-L2,Switch Toggle SP 20A 120/277V Swire BK,10,e, $4.11 , $2.26 ,,,
Cooper Wiring,32664488283,CS120GY,Switch Toggle SP 20A 120/277V Swire GY,50,e, $4.11 , $2.26 ,,,
Cooper Wiring,32664583179,CS120LA,Switch Toggle SP 20A 120/277V Swire LA,50,e, $4.11 , $2.26 ,,,
Cooper Wiring,32664488184,CS120V,Switch Toggle SP 20A 120/277V Swire IV,100,e, $4.11 , $2.26 ,,,
Cooper Wiring,32664652134,CS120V-BOX,Switch Toggle SP 20A 120/277V Swire IV,100,e, $4.11 , $2.26 ,,,
Cooper Wiring,32664488238,CS120W,Switch Toggle SP 20A 120/277V Swire WH,100,e, $4.11 , $2.26 ,,,
Cooper Wiring,32664487507,CS215B,Switch Toggle DP 15A 120/277V Swire BR,50,e, $6.45 , $3.55 ,,,
Cooper Wiring,32664555916,CS215BK,Switch Toggle DP 15A 120/277V Swire BK,50,e, $6.45 , $3.55 ,,,
Cooper Wiring,32664487651,CS215GY,Switch Toggle DP 15A 120/277V Swire GY,50,e, $6.45 , $3.55 ,,,
Cooper Wiring,32664630057,CS215LA,Switch Toggle DP 15A 120/277V Swire LA,50,e, $6.45 , $3.55 ,,,
Cooper Wiring,32664487552,CS215V,Switch Toggle DP 15A 120/277V Swire IV,50,e, $6.45 , $3.55 ,,,
Cooper Wiring,32664487606,CS215W,Switch Toggle DP 15A 120/277V Swire WH,50,e, $6.45 , $3.55 ,,,
Cooper Wiring,32664488306,CS220B,Switch Toggle DP 20A 120/277V Swire BR,100,e, $7.40 , $4.07 ,,,
Cooper Wiring,32664555923,CS220BK,Switch Toggle DP 20A 120/277V Swire BK,50,e, $7.40 , $4.07 ,,,
Cooper Wiring,32664488450,CS220GY,Switch Toggle DP 20A 120/277V Swire GY,50,e, $7.40 , $4.07 ,,,
Cooper Wiring,32664583186,CS220LA,Switch Toggle DP 20A 120/277V Swire LA,50,e, $7.40 , $4.07 ,,,
Cooper Wiring,32664488351,CS220V,Switch Toggle DP 20A 120/277V Swire IV,100,e, $7.40 , $4.07 ,,,
Cooper Wiring,32664488405,CS220W,Switch Toggle DP 20A 120/277V Swire WH,100,e, $7.40 , $4.07 ,,,
Cooper Wiring,32664487705,CS315B,Switch Toggle 3Way 15A 120/277V Swire BR,50,e, $4.88 , $2.68 ,,,
Cooper Wiring,32664554988,CS315BK,Switch Toggle 3Way 15A 120/277V Swire BK,50,e, $4.88 , $2.68 ,,,
Cooper Wiring,32664487859,CS315GY,Switch Toggle 3Way 15A 120/277V Swire GY,50,e, $4.88 , $2.68 ,,,
Cooper Wiring,32664644863,CS315LA,Switch Toggle 3Way 15A 120/277V Swire LA,50,e, $4.88 , $2.68 ,,,
Cooper Wiring,32664487750,CS315V,Switch Toggle 3Way 15A 120/277V Swire IV,100,e, $4.88 , $2.68 ,,,
Cooper Wiring,32664487804,CS315W,Switch Toggle 3Way 15A 120/277V Swire WH,100,e, $4.88 , $2.68 ,,,
Cooper Wiring,32664750793,CS320B,Switch Toggle 3Way 20A 120/277V Swire BR,50,e, $5.37 , $2.95 ,,,
Cooper Wiring,32664488504,CS320B-SP-L,Switch Toggle 3Way 20A 120/277V Swire BR,5,e, $5.37 , $2.95 ,,,
Cooper Wiring,32664750809,CS320BK,Switch Toggle 3Way 20A 120/277V Swire BK,50,e, $5.37 , $2.95 ,,,
Cooper Wiring,32664555022,CS320BK-SP-L,Switch Toggle 3Way 20A 120/277V Swire BK,5,e, $5.37 , $2.95 ,,,
Cooper Wiring,32664488689,CS320GY,Switch Toggle 3Way 20A 120/277V Swire GY,50,e, $5.37 , $2.95 ,,,
Cooper Wiring,32664583193,CS320LA,Switch Toggle 3Way 20A 120/277V Swire LA,50,e, $5.37 , $2.95 ,,,
Cooper Wiring,32664488580,CS320V,Switch Toggle 3Way 20A 120/277V Swire IV,100,e, $5.37 , $2.95 ,,,
Cooper Wiring,32664488634,CS320W,Switch Toggle 3Way 20A 120/277V Swire WH,100,e, $5.37 , $2.95 ,,,
Cooper Wiring,40893674667,CS6360,Conn 50A 125V 2P3W H/L Armored, ,e, $79.37 , $75.40 ,,,
Cooper Wiring,32664663857,CS6360EX,Conn 50A 125V 2P3W H/L Nylon BK,10,e, $66.22 , $62.91 ,,,
Cooper Wiring,40893674636,CS6361,Plug 50A 125V 2P3W H/L Armored, ,e, $62.51 , $59.38 ,,,
Cooper Wiring,32664663864,CS6361EX,Plug 50A 125V 2P3W H/L Nylon BK,10,e, $51.94 , $49.34 ,,,
Cooper Wiring,40893676654,CS6364,Conn 50A 125/250V 3P4W H/L Armored, ,e, $55.89 , $53.10 ,,,
Cooper Wiring,32664663871,CS6364EX,Conn 50A 125/250V 3P4W H/L Nylon BK,10,e, $74.36 , $70.64 ,,,
Cooper Wiring,32664730474,CS6364EXBK,Conn 50A 125/250V 3P4W H/L Nylon BK BK,10,e, $78.06 , $74.16 ,,,
Cooper Wiring,40893676630,CS6365,Plug 50A 125/250V 3P4W H/L Armored,10,e, $55.61 , $52.83 ,,,
Cooper Wiring,32664663888,CS6365EX,Plug 50A 125/250V 3P4W H/L Nylon BK,10,e, $57.56 , $54.68 ,,,
Cooper Wiring,32664730481,CS6365EXBK,Plug 50A 125/250V 3P4W H/L Nylon BK BK,10,e, $60.43 , $57.41 ,,,
Cooper Wiring,40893674834,CS6369,Recp 50A 125/250V 3P4W H/L BK,10,e, $52.85 , $50.21 ,,,
Cooper Wiring,40893674698,CS6370,Recp 50A 125V 2P3W H/L BK,10,e, $50.40 , $47.88 ,,,
Cooper Wiring,40893679679,CS6375,Flanged Inlet 50A 125/250V 3P4W H/L,10,e, $51.94 , $49.34 ,,,
Cooper Wiring,40893679662,CS6376,Flanged Inlet W/Lid 50A125/250V 3P4W H/L,10,e, $64.13 , $60.92 ,,,
Cooper Wiring,40893683980,CS6377,Flanged Inlet 50A 125V 2P3W H/L,10,e, $55.28 , $52.52 ,,,
Cooper Wiring,40893683973,CS6378,Flanged Inlet W/Lid 50A 125V 2P3W H/L,10,e, $56.69 , $53.86 ,,,
Cooper Wiring,40893681627,CS8164,Conn 50A 480V 3PH 3P4W H/L Armored, ,e, $85.59 , $81.31 ,,,
Cooper Wiring,32664663895,CS8164EX,Conn 50A 480V 3PH 3P4W H/L Nylon BK,10,e, $74.36 , $70.64 ,,,
Cooper Wiring,40893679693,CS8165,Plug 50A 480V 3PH 3P4W H/L Armored,10,e, $65.19 , $61.93 ,,,
Cooper Wiring,32664663901,CS8165EX,Plug 50A 480V 3PH 3P4W H/L Nylon BK,10,e, $53.97 , $51.27 ,,,
Cooper Wiring,40893679686,CS8169,Recp Single 50A 480V 3PH 3P4W H/L BK,10,e, $52.51 , $49.88 ,,,
Cooper Wiring,40893681658,CS8175,Flanged Inlet 50A 480V 3PH 3P4W H/L,10,e, $51.94 , $49.34 ,,,
Cooper Wiring,40893681641,CS8177,Flanged Inlet W/Lid 50A480V 3PH 3P4W H/L,10,e, $71.93 , $68.33 ,,,
Cooper Wiring,40893681948,CS8264,Conn 50A 250V 2P3W H/L Armored, ,e, $79.37 , $75.40 ,,,
Cooper Wiring,32664663918,CS8264EX,Conn 50A 250V 2P3W H/L Nylon BK,10,e, $63.11 , $59.95 ,,,
Cooper Wiring,40893681924,CS8265,Plug 50A 250V 2P3W H/L Armored, ,e, $62.51 , $59.38 ,,,
Cooper Wiring,32664663925,CS8265EX,Plug 50A 250V 2P3W H/L Nylon BK,10,e, $51.64 , $49.06 ,,,
Cooper Wiring,40893681917,CS8269,Recp Single 50A 250V 2P3W H/L BK,10,e, $52.21 , $49.60 ,,,
Cooper Wiring,40893681979,CS8275,Flanged Inlet 50A 250V 2P3W H/L,10,e, $50.55 , $48.02 ,,,
Cooper Wiring,40893681962,CS8277,Flanged Inlet W/Lid 50A 250V 2P3W H/L,10,e, $64.13 , $60.92 ,,,
Cooper Wiring,40893674803,CS8364,Conn 50A 250V 3PH 3P4W H/L Armored,10,e, $85.59 , $81.31 ,,,
Cooper Wiring,32664663932,CS8364EX,Conn 50A 250V 3PH 3P4W H/L Nylon BK,10,e, $74.36 , $70.64 ,,,
Cooper Wiring,40893674773,CS8365,Plug 50A 250V 3PH 3P4W H/L Armored,10,e, $65.19 , $61.93 ,,,
Cooper Wiring,32664663949,CS8365EX,Plug 50A 250V 3PH 3P4W H/L Nylon BK,10,e, $53.97 , $51.27 ,,,
Cooper Wiring,40893676715,CS8369,Recp Single 50A 250V 3PH 3P4W H/L BK,10,e, $57.56 , $54.68 ,,,
Cooper Wiring,32664736612,CS8369-BU,Recp Single 50A 250V 3PH 3P4W H/L BK,25,e, $57.56 , $54.68 ,,,
Cooper Wiring,40893684017,CS8375,Flanged Inlet 50A 250V 3PH 3P4W H/L,10,e, $53.95 , $51.25 ,,,
Cooper Wiring,40893684024,CS8377,Flanged Inlet W/Lid 50A250V 3PH 3P4W H/L,10,e, $56.69 , $53.86 ,,,
Cooper Wiring,40893674735,CS8464,Conn 50A 480V 2P3W H/L Armored, ,e, $79.37 , $75.40 ,,,
Cooper Wiring,32664663956,CS8464EX,Conn 50A 480V 2P3W H/L Nylon BK,10,e, $66.98 , $63.63 ,,,
Cooper Wiring,40893674704,CS8465,Plug 50A 480V 2P3W H/L Armored, ,e, $62.51 , $59.38 ,,,
Cooper Wiring,32664663963,CS8465EX,Plug 50A 480V 2P3W H/L Nylon BK,10,e, $52.67 , $50.04 ,,,
